ts,spot_close,spot_high,spot_low,call_close,call_high,call_low,poly_quote_ts,p_poly,poly_stale_sec,dvol_close,rv_ann,dt,tau_poly,tau_call,sigma_hat,se_sigma,sigma_source,p_fair,dpfair_dsigma,var_pfair,se_pfair,se_poly_discrete,se_D_delta,D,TF_t,CI_adj_lo,CI_adj_hi,market_id,market_label,deribit_call
1773932400,69413.0,69914.5,68785.5,0.016,0.016,0.016,1773932400.0,0.4499998285713306,0.0,0.5403,,2026-03-19 15:00:00+00:00,0.01106548026465891,0.010152863335614876,0.48918634103326053,0.004017788442454796,iv_newton,0.42848073770548245,0.10285706333160839,1.707821086729749e-07,0.00041325792027857724,0.0002886751345948129,0.0005040986431307946,0.021519090865848134,0.0078,0.4198707521817365,0.43709072322922843,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773936000,69460.5,69637.0,69183.0,0.016,0.016,0.016,1773936000.0,0.459999903618976,0.0,0.5403,,2026-03-19 16:00:00+00:00,0.010951403148528405,0.01003878621948437,0.4845610335188851,0.004034640181425355,iv_newton,0.43299446142830544,0.09533584557925118,1.4795241707828978e-07,0.00038464583330420957,0.0002886751345948129,0.000480921771613246,0.02700544219067058,0.0078,0.42444055559502925,0.44154836726158164,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773939600,69849.0,69940.0,69109.0,0.016,0.016,0.016,1773939600.0,0.48,0.0,0.5403,,2026-03-19 17:00:00+00:00,0.010837326032397902,0.009924709103353867,0.4234654137841249,0.004026555271814922,iv_newton,0.47585964215023435,0.014927329435337384,3.612697219927947e-09,6.010571703197581e-05,0.0002886751345948129,0.00029486612310209744,0.00414035784976563,0.0078,0.4679418349448517,0.483777449355617,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773943200,69826.5,69926.0,69586.0,0.016,0.016,0.016,1773943200.0,0.46000001440000926,0.0,0.5403,,2026-03-19 18:00:00+00:00,0.010723248916267396,0.009810631987223362,0.4298541785935402,0.004050563179263298,iv_newton,0.47299602027307985,0.020967779749444106,7.2133285400890415e-09,8.493131660400091e-05,0.0002886751345948129,0.0003009097237934035,-0.012996005873070593,0.0078,0.46502955489253606,0.48096248565362365,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773946800,70276.5,70606.0,69806.5,0.0195,0.0195,0.0195,1773946800.0,0.5799998358489482,0.0,0.5403,,2026-03-19 19:00:00+00:00,0.010609171800136893,0.009696554871092859,0.43952689002947776,0.00500139017613362,iv_newton,0.5296353240954158,-0.10879762627894599,2.9608766405947473e-07,0.0005441393792581775,0.0002886751345948129,0.0006159715881376413,0.050364511753532404,0.0078,0.5207688109120697,0.5385018372787619,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773950400,70490.0,70678.5,70200.5,0.0195,0.0195,0.0195,1773946800.0,0.5799998358489482,3600.0,0.5403,,2026-03-19 20:00:00+00:00,0.010495094684006388,0.009582477754962354,0.39922355231109863,0.0051036062938306665,iv_newton,0.5639454519207497,-0.19969062761505788,1.0386511171609787e-06,0.0010191423439152053,0.0002886751345948129,0.001059237674223454,0.016054383928198468,0.0078,0.5541479329266759,0.5737429709148236,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773954000,70428.0,70710.0,70395.5,0.0195,0.0195,0.0195,1773954000.0,0.5899998274527178,0.0,0.5403,,2026-03-19 21:00:00+00:00,0.010381017567875885,0.00946840063883185,0.41458718245678466,0.005107000095612037,iv_newton,0.553137055192127,-0.1682240923324513,7.380879572751581e-07,0.000859120455626077,0.0002886751345948129,0.0009063229505030155,0.03686277226059087,0.0078,0.5436531790990998,0.5626209312851541,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773957600,70189.5,70510.5,69967.5,0.0195,0.0195,0.0195,1773957600.0,0.55,0.0,0.5403,,2026-03-19 22:00:00+00:00,0.01026694045174538,0.009354323522701347,0.46459877971261615,0.0050752364121602125,iv_newton,0.5171910121316293,-0.07784102673136109,1.5607367824547253e-07,0.00039506161322694025,0.0002886751345948129,0.0004892923579812032,0.03280898786837072,0.0078,0.5086166913697044,0.5257653328935542,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773961200,69933.5,70287.5,69737.0,0.0175,0.0175,0.0175,1773961200.0,0.48429752080322386,0.0,0.5403,,2026-03-19 23:00:00+00:00,0.010152863335614876,0.009240246406570842,0.4631911932386643,0.004563615448124246,iv_newton,0.48625173438368957,-0.01097917126535341,2.510482524772527e-09,5.010471559416865e-05,0.0002886751345948129,0.00029299115320791834,-0.0019542135804657135,0.0078,0.478353529141125,0.49414993962625414,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773964800,70212.0,70311.0,69855.5,0.0175,0.0175,0.0175,1773964800.0,0.5,0.0,0.5403,,2026-03-20 00:00:00+00:00,0.01003878621948437,0.009126169290440338,0.41337300497690294,0.004618031456230202,iv_newton,0.5249636048459343,-0.10072892284802087,2.163825095399344e-07,0.0004651693342643455,0.0002886751345948129,0.0005474630972707364,-0.024963604845934295,0.0078,0.5162518729507761,0.5336753367410925,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773968400,70414.0,70594.5,70204.0,0.0175,0.0175,0.0175,1773964800.0,0.5,3600.0,0.5403,,2026-03-20 01:00:00+00:00,0.009924709103353867,0.009012092174309833,0.3744796878891706,0.004709524465372329,iv_newton,0.5599128328353534,-0.198636185901704,8.751265296890737e-07,0.0009354819772123211,0.0002886751345948129,0.0009790096337740537,-0.059912832835353425,0.0078,0.5502792881600173,0.5695463775106896,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773972000,70432.5,70532.0,70105.0,0.0175,0.0175,0.0175,1773964800.0,0.5,7200.0,0.5403,,2026-03-20 02:00:00+00:00,0.009810631987223362,0.00889801505817933,0.3729516368917507,0.004748137794016185,iv_newton,0.5633990676885748,-0.20812322542668454,9.76534797968954e-07,0.000988197752460991,0.0002886751345948129,0.001029498971005939,-0.06339906768857484,0.0078,0.5536622000937512,0.5731359352833985,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773975600,70751.0,70824.0,70411.5,0.0175,0.0175,0.0175,1773975600.0,0.5900000000000001,0.0,0.5403,,2026-03-20 03:00:00+00:00,0.009696554871092859,0.008783937942048825,0.29968796096545103,0.005086741060310522,iv_newton,0.6409113012033613,-0.48752844516996136,6.150057566938838e-06,0.0024799309601153895,0.0002886751345948129,0.002496675970219638,-0.05091130120336118,0.0078,0.6282506365215351,0.6535719658851874,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773979200,70801.0,70983.0,70582.0,0.0175,0.0175,0.0175,1773979200.0,0.59,0.0,0.5403,,2026-03-20 04:00:00+00:00,0.009582477754962354,0.008669860825918321,0.2882192952871859,0.005217601662798423,iv_newton,0.6567758499254022,-0.5516066744735706,8.28325182367318e-06,0.00287806390194401,0.0002886751345948129,0.0028925049968853145,-0.0667758499254022,0.0078,0.6433348446775918,0.6702168551732125,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773982800,70622.5,70882.5,70540.5,0.0175,0.0175,0.0175,1773982800.0,0.59,0.0,0.5403,,2026-03-20 05:00:00+00:00,0.00946840063883185,0.008555783709787816,0.33655441726354496,0.004979450535471781,iv_newton,0.6050016541139677,-0.3427095724971431,2.9121605583239394e-06,0.0017065053642822045,0.0002886751345948129,0.0017307495173066705,-0.0150016541139677,0.0078,0.5938569035999746,0.6161464046279608,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773986400,70505.0,70654.5,70362.5,0.0175,0.0175,0.0175,1773986400.0,0.5700000000000001,0.0,0.5403,,2026-03-20 06:00:00+00:00,0.009354323522701347,0.008441706593657313,0.36681075250650935,0.004915508007444495,iv_newton,0.5777440290821354,-0.24762076577675762,1.4815316729739153e-06,0.00121718185698519,0.0002886751345948129,0.0012509456448252453,-0.00774402908213534,0.0078,0.5675583526424444,0.5879297055218264,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773990000,70856.0,70943.0,70228.5,0.0175,0.0175,0.0175,1773990000.0,0.5599999775999964,0.0,0.5403,,2026-03-20 07:00:00+00:00,0.009240246406570842,0.008327629477526808,0.27846247214855596,0.005462757613873664,iv_newton,0.6756042017252084,-0.6233106172953419,1.1593989727212482e-05,0.0034049948204384222,0.0002886751345948129,0.0034172098356035755,-0.11560422412521199,0.0078,0.661130411877149,0.6900779915732678,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773993600,71062.0,71375.0,70791.5,0.0175,0.0175,0.0175,1773993600.0,0.65,0.0,0.5403,,2026-03-20 08:00:00+00:00,0.009126169290440338,0.008213552361396304,0.2085717473642042,0.006805646410744015,iv_newton,0.7779478079488534,-1.1207864136044576,5.818144166375935e-05,0.007627676032957833,0.0002886751345948129,0.007633136642108058,-0.1279478079488534,0.0078,0.755197562924256,0.8006980529734509,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1773997200,70601.0,71066.0,70431.0,0.0175,0.0175,0.0175,1773997200.0,0.590000071066678,0.0,0.5403,,2026-03-20 09:00:00+00:00,0.009012092174309833,0.008099475245265799,0.3516163458024434,0.005094698095706566,iv_newton,0.5990724729893092,-0.3131110304335584,2.5446827263839535e-06,0.0015952061704945708,0.0002886751345948129,0.001621115683631889,-0.009072401922631257,0.0078,0.5881458688951399,0.6099990770834786,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774000800,70617.5,70678.0,70227.5,0.0175,0.0175,0.0175,1774000800.0,0.5899998274527178,0.0,0.5403,,2026-03-20 10:00:00+00:00,0.00889801505817933,0.007985398129135296,0.35008258275715165,0.005147095049366279,iv_newton,0.6029327450357929,-0.3242900763518243,2.786067886838228e-06,0.0016691518465490874,0.0002886751345948129,0.0016939307011125224,-0.012932917583075021,0.0078,0.5918612074165566,0.6140042826550292,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774004400,70479.0,70805.5,70306.0,0.0175,0.0175,0.0175,1774004400.0,0.6,0.0,0.5403,,2026-03-20 11:00:00+00:00,0.008783937942048825,0.00787132101300479,0.38645462709242856,0.005072614666233553,iv_newton,0.5716244592573051,-0.22059334130093966,1.2521274713065436e-06,0.0011189850183566104,0.0002886751345948129,0.0011556213932944807,0.028375540742694882,0.0078,0.5616312486213261,0.5816176698932841,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774008000,70313.0,70677.5,70245.0,0.0175,0.0175,0.0175,1774008000.0,0.5800000000000001,0.0,0.5403,,2026-03-20 12:00:00+00:00,0.008669860825918321,0.007757243896874287,0.4273355783497027,0.0050343457750468175,iv_newton,0.5404246206040125,-0.13166295058473174,4.3935264863057886e-07,0.0006628368190064421,0.0002886751345948129,0.0007229702497087361,0.03957537939598754,0.0078,0.5313254604387598,0.5495237807692652,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774011600,69852.5,70655.0,69783.0,0.0145,0.018,0.0145,1774011600.0,0.5300001222000904,0.0,0.5403,,2026-03-20 13:00:00+00:00,0.008555783709787816,0.007643166780743783,0.4402455440367098,0.050193241400716584,iv_newton,0.4748175492669793,0.019874876203959675,9.951747530671797e-07,0.0009975844591147056,0.0002886751345948129,0.001038512439213182,0.05518257293311113,0.0078,0.4650622837271145,0.48457281480684405,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774015200,69733.5,70269.0,69600.0,0.0155,0.0155,0.014,1774015200.0,0.4899998335848052,0.0,0.5403,,2026-03-20 14:00:00+00:00,0.008441706593657313,0.007529089664613279,0.49560960086536027,0.021704211842492493,iv_newton,0.46071465456066896,0.04216616019108996,8.375604238596879e-07,0.0009151832733718902,0.0002886751345948129,0.0009596320947076651,0.029285179024136243,0.0078,0.45112089534486005,0.47030841377647786,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774018800,69872.5,70001.0,69485.0,0.0135,0.014,0.012,1774018800.0,0.5,0.0,0.5403,0.3353410353006528,2026-03-20 15:00:00+00:00,0.008327629477526808,0.007415012548482774,0.4140236555486524,0.029117799674735875,iv_newton,0.47700409579765135,0.018697265440608436,2.9639665288998325e-07,0.0005444232295649987,0.0002886751345948129,0.0006162223512850833,0.02299590420234865,0.0078,0.468137026267704,0.4858711653275987,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774022400,69831.0,70102.5,69607.0,0.0125,0.014,0.0115,1774022400.0,0.48,0.0,0.5403,0.32868351288253,2026-03-20 16:00:00+00:00,0.008213552361396304,0.00730093543235227,0.39621856999067884,0.036706744395666055,iv_newton,0.4699429600540047,0.03921144598886027,2.0716550891230434e-06,0.001439324525297559,0.0002886751345948129,0.0014679878822580169,0.010057039945995272,0.0078,0.45932188398442153,0.4805640361235879,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774026000,69995.0,70025.0,69383.0,0.01,0.01,0.01,1774026000.0,0.48,0.0,0.5403,0.3243552888747012,2026-03-20 17:00:00+00:00,0.008099475245265799,0.007186858316221766,0.29198329702293213,0.002957541674785891,iv_newton,0.49902541065553496,-0.03317669096176002,9.627818194743509e-09,9.812144615089766e-05,0.0002886751345948129,0.0003048953124075161,-0.01902541065553498,0.0078,0.49103309262107925,0.5070177286899907,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774029600,69771.5,70075.0,69534.5,0.0115,0.012,0.01,1774029600.0,0.52,0.0,0.5403,0.3243164859530257,2026-03-20 18:00:00+00:00,0.007985398129135296,0.0070727812000912615,0.3846564798788521,0.02988946745356488,iv_newton,0.4592713845042831,0.06959932378471527,4.327592850112132e-06,0.002080286723053371,0.0002886751345948129,0.002100220508290847,0.0607286154957169,0.0078,0.44739402252709853,0.4711487464814677,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774033200,70172.5,70192.5,69661.5,0.0115,0.0115,0.0115,1774033200.0,0.54,0.0,0.5403,0.3330083212538925,2026-03-20 19:00:00+00:00,0.00787132101300479,0.006958704083960757,0.3025379026302511,0.0034816479709523164,iv_newton,0.5362513667132536,-0.1553081494844029,2.923870982327331e-07,0.0005407283035247305,0.0002886751345948129,0.0006129603833577391,0.003748633286746461,0.0078,0.527391539238345,0.5451111941881621,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774036800,70052.5,70260.5,69755.0,0.012,0.012,0.012,1774036800.0,0.5399997962261075,0.0,0.5403,0.32903996779555017,2026-03-20 20:00:00+00:00,0.007757243896874287,0.006844626967830253,0.3475224900030606,0.0036405310296782883,iv_newton,0.5080381588370091,-0.05874591843064582,4.573881092035633e-08,0.00021386633891371575,0.0002886751345948129,0.00035926611898937766,0.03196163738909841,0.0078,0.4998189808127383,0.51625733686128,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774040400,70550.0,70700.0,69948.0,0.0145,0.0145,0.0145,1774040400.0,0.59,0.0,0.5403,0.34334922869680917,2026-03-20 21:00:00+00:00,0.007643166780743783,0.006730549851699749,0.30467686873216454,0.00469029673966443,iv_newton,0.6151873041353603,-0.40128304637832846,3.542438045963124e-06,0.001882136564110884,0.0002886751345948129,0.0019041458398180685,-0.0251873041353603,0.0078,0.603698316469703,0.6266762918010176,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774044000,70778.5,70916.5,70544.0,0.0145,0.0145,0.0145,1774044000.0,0.63,0.0,0.5403,0.34059995135079685,2026-03-20 22:00:00+00:00,0.007529089664613279,0.006616472735569244,0.23389333740489987,0.005370560462293162,iv_newton,0.7091178073023544,-0.8374233146623925,2.0226899487185662e-05,0.004497432543928331,0.0002886751345948129,0.004506687566330618,-0.0791178073023544,0.0078,0.6925028395162548,0.725732775088454,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774047600,70518.0,70777.5,70431.5,0.0145,0.0145,0.0145,1774047600.0,0.6199998511998869,0.0,0.5403,0.34259057586925457,2026-03-20 23:00:00+00:00,0.007415012548482774,0.006502395619438741,0.31928637257835574,0.004730093606415142,iv_newton,0.6048899361233274,-0.3544602829112222,2.811089222990232e-06,0.0016766303179264748,0.0002886751345948129,0.0017013002546063306,0.015109915076559455,0.0078,0.5938037407001915,0.6159761315464634,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774051200,70683.5,70829.5,70485.5,0.0165,0.0165,0.015,1774051200.0,0.6,0.0,0.5403,0.33854140811428257,2026-03-21 00:00:00+00:00,0.00730093543235227,0.006388318503308237,0.340435788962825,0.025294455984274808,iv_newton,0.6293933699419301,-0.39914670104339156,0.000101933227398553,0.010096198660810563,0.0002886751345948129,0.01010032478348525,-0.029393369941930092,0.0078,0.6018048205667413,0.6569819193171188,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774054800,70475.0,70764.5,70475.0,0.0165,0.0165,0.0165,1774054800.0,0.6,0.0,0.5403,0.3380863526148695,2026-03-21 01:00:00+00:00,0.007186858316221766,0.006274241387177732,0.40275180591798604,0.00536992685130125,iv_newton,0.5753436977570929,-0.2184193089441671,1.3756843510918047e-06,0.0011728957119419461,0.0002886751345948129,0.0012078980438866263,0.024656302242907047,0.0078,0.5652448221616867,0.5854425733524992,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774058400,70735.5,70789.0,70454.5,0.0165,0.0165,0.0165,1774058400.0,0.64,0.0,0.5403,0.3370082066190279,2026-03-21 02:00:00+00:00,0.0070727812000912615,0.006160164271047228,0.3305978384624648,0.005771305506930618,iv_newton,0.6454008767398726,-0.45147981801948056,6.7892970659538855e-06,0.0026056279600038617,0.0002886751345948129,0.002621570216356453,-0.005400876739872551,0.0078,0.632493845938265,0.6583079075414802,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774062000,70684.5,70789.5,70645.0,0.0165,0.0165,0.0165,1774062000.0,0.629999452429359,0.0,0.5403,0.33274078443787614,2026-03-21 03:00:00+00:00,0.006958704083960757,0.006046087154916724,0.34996559822951934,0.005719945372007251,iv_newton,0.6288978613579622,-0.3871246025321963,4.903264340180839e-06,0.002214331578644183,0.0002886751345948129,0.002233069115256886,0.0011015910713967347,0.0078,0.6167577714638196,0.6410379512521048,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774065600,70660.5,70830.0,70634.5,0.0165,0.0165,0.0165,1774065600.0,0.62,0.0,0.5403,0.32834382507876175,2026-03-21 04:00:00+00:00,0.006844626967830253,0.00593201003878622,0.3608662577554881,0.005732374194965929,iv_newton,0.6215112262200504,-0.3579361584857426,4.209981720200492e-06,0.002051823998348906,0.0002886751345948129,0.002072031624646165,-0.001511226220050399,0.0078,0.6096896511832866,0.6333328012568142,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774069200,70715.5,70834.5,70647.5,0.0165,0.0165,0.0165,1774069200.0,0.64,0.0,0.5403,0.3239076916773886,2026-03-21 05:00:00+00:00,0.006730549851699749,0.005817932922655715,0.3470774604816134,0.005891243635308622,iv_newton,0.6379682825181995,-0.4123814310305924,5.9021761912508985e-06,0.002429439480878439,0.0002886751345948129,0.002446530098851071,0.0020317174818005324,0.0078,0.6254065811356777,0.6505299839007213,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774072800,70770.5,70821.0,70706.5,0.0165,0.0165,0.0165,1774072800.0,0.63,0.0,0.5403,0.3196465454781739,2026-03-21 06:00:00+00:00,0.006616472735569244,0.005703855806525211,0.33220788170608,0.006084943653932524,iv_newton,0.656189365070909,-0.47563597321442996,8.376498391805054e-06,0.0028942180967931655,0.0002886751345948129,0.002908578987261372,-0.026189365070908965,0.0078,0.6427166976011943,0.6696620325406236,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774076400,70731.5,70887.5,70697.0,0.0165,0.0165,0.0165,1774076400.0,0.64,0.0,0.5403,0.3159029800923179,2026-03-21 07:00:00+00:00,0.006502395619438741,0.005589778690394707,0.3490083686281173,0.006044780927968612,iv_newton,0.6425230597398034,-0.420963076672958,6.475139685424091e-06,0.0025446295772516853,0.0002886751345948129,0.0025609515846179956,-0.0025230597398033794,0.0078,0.6297355857683901,0.6553105337112167,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774080000,70607.5,70765.0,70505.0,0.0165,0.0165,0.0165,1774080000.0,0.6,0.0,0.5403,0.31362136129166673,2026-03-21 08:00:00+00:00,0.006388318503308237,0.0054757015742642025,0.3926705135743809,0.0058836240043313014,iv_newton,0.6057818065651771,-0.2940685155232467,2.9935525114644644e-06,0.0017301885768506462,0.0002886751345948129,0.0017541054257933866,-0.005781806565177128,0.0078,0.5945906369545498,0.6169729761758044,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774083600,70663.0,70740.0,70591.5,0.0165,0.0165,0.0165,1774083600.0,0.64,0.0,0.5403,0.30981911071592494,2026-03-21 09:00:00+00:00,0.006274241387177732,0.005361624458133698,0.3793544972288463,0.006030770834215035,iv_newton,0.6208181064871878,-0.3390210234822109,4.1802178267382725e-06,0.002044558100602248,0.0002886751345948129,0.002064836836186241,0.019181893512812187,0.0078,0.6090107726100074,0.6326254403643683,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774087200,70615.0,70695.5,70568.5,0.0165,0.0165,0.0165,1774087200.0,0.62,0.0,0.5403,0.3065144890873198,2026-03-21 10:00:00+00:00,0.006160164271047228,0.005247547342003194,0.39898210935847267,0.006019640921263375,iv_newton,0.6072246642898937,-0.2926583460993227,3.103580393307411e-06,0.0017616981561287424,0.0002886751345948129,0.0017851929102034728,0.01277533571010625,0.0078,0.5959717359038814,0.6184775926759061,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774090800,70659.0,70659.0,70578.0,0.0165,0.0165,0.0165,1774090800.0,0.6200000789610567,0.0,0.5403,0.3029458467700572,2026-03-21 11:00:00+00:00,0.006046087154916724,0.00513347022587269,0.389250932165343,0.006155047274788308,iv_newton,0.6190557223225108,-0.326541056420615,4.039600085966921e-06,0.0020098756394282013,0.0002886751345948129,0.0020305007804234535,0.0009443566385458624,0.0078,0.6073163660692316,0.6307950785757901,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774094400,70728.5,70800.0,70659.5,0.0165,0.0165,0.0165,1774094400.0,0.65,0.0,0.5403,0.2995924160689578,2026-03-21 12:00:00+00:00,0.00593201003878622,0.005019393109742185,0.37000329993441355,0.0063672221592520105,iv_newton,0.6398170320399172,-0.39112646050224154,6.202037701943448e-06,0.0024903890663796786,0.0002886751345948129,0.00250706422639644,0.010182967960082778,0.0078,0.627135869469813,0.6524981946100215,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774098000,70749.0,70815.0,70715.0,0.0165,0.0165,0.0165,1774098000.0,0.63,0.0,0.5403,0.2962501309273096,2026-03-21 13:00:00+00:00,0.005817932922655715,0.004905315993611681,0.36704694202673177,0.006492560705615553,iv_newton,0.6461907464681365,-0.40860845757579795,7.037959141367889e-06,0.0026529152156388055,0.0002886751345948129,0.00266857498952179,-0.016190746468136452,0.0078,0.6331910326454844,0.6591904602907885,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774101600,70640.5,71106.5,70605.0,0.0165,0.0165,0.0165,1774101600.0,0.6,0.0,0.5403,0.2942190585194183,2026-03-21 14:00:00+00:00,0.005703855806525211,0.004791238877481177,0.40953858790344977,0.006337388569073259,iv_newton,0.6129083200734923,-0.2974019164766402,3.5522882389905836e-06,0.00188475150589954,0.0002886751345948129,0.0019067305977310788,-0.012908320073492296,0.0078,0.6014142071219292,0.6244024330250554,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774105200,70644.0,70771.5,70453.5,0.0165,0.0165,0.0165,1774105200.0,0.64,0.0,0.5403,0.2911050529872033,2026-03-21 15:00:00+00:00,0.005589778690394707,0.0046771617613506735,0.41343516381361467,0.006419474152281826,iv_newton,0.613538173068242,-0.2959588693732235,3.6096211958415357e-06,0.0018999003120799616,0.0002886751345948129,0.0019217061505794452,0.026461826931758026,0.0078,0.6020143684565652,0.6250619776799188,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774108800,70309.0,70655.5,70260.5,0.0165,0.0165,0.0165,1774108800.0,0.57,0.0,0.5403,0.2960838608511607,2026-03-21 16:00:00+00:00,0.0054757015742642025,0.004563084645220169,0.5237409878799105,0.006190138664180722,iv_newton,0.5399446314512412,-0.10560983432518413,4.273753584069169e-07,0.0006537395187740427,0.0002886751345948129,0.0007146388540656395,0.030055368548758787,0.0078,0.530863301994444,0.5490259609080383,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774112400,70315.0,70416.0,70211.5,0.0165,0.0165,0.0165,1774112400.0,0.5522388627756951,0.0,0.5403,0.29305633244951307,2026-03-21 17:00:00+00:00,0.005361624458133698,0.004449007529089665,0.5287586821493945,0.006271455961457506,iv_newton,0.5408241955673737,-0.10621385968355855,4.4370991729478405e-07,0.0006661155435018643,0.0002886751345948129,0.0007259774449858049,0.011414667208321405,0.0078,0.53171860910211,0.5499297820326374,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774116000,70402.0,70523.0,70298.0,0.0165,0.0165,0.0165,1774116000.0,0.5900000000000001,0.0,0.5403,0.29039435080633647,2026-03-21 18:00:00+00:00,0.005247547342003194,0.004334930412959161,0.5094248731493275,0.00640026505693723,iv_newton,0.5567723821718724,-0.1395134797785061,7.973119296728153e-07,0.0008929232495980913,0.0002886751345948129,0.0009384270152793709,0.033227617828127665,0.0078,0.5472222526026601,0.5663225117410847,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774119600,70390.5,70442.0,70325.0,0.0165,0.0165,0.0165,1774119600.0,0.5800000000000001,0.0,0.5403,0.28759019685176423,2026-03-21 19:00:00+00:00,0.00513347022587269,0.004220853296828656,0.5199631052556197,0.006478625761076468,iv_newton,0.5543169653910031,-0.13234324246421061,7.351387725226249e-07,0.0008574023399330241,0.0002886751345948129,0.0009046944820523436,0.025683034608997013,0.0078,0.5448364568047342,0.5637974739772719,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
1774123200,70460.5,70493.0,70362.5,0.0165,0.0165,0.0165,1774123200.0,0.5900000000000001,0.0,0.5403,0.28496407616376523,2026-03-21 20:00:00+00:00,0.005019393109742185,0.004106776180698152,0.5048164980004262,0.006618732140021014,iv_newton,0.5680620872909933,-0.1615700666602685,1.1435928184985345e-06,0.0010693889930696568,0.0002886751345948129,0.0011076669859808352,0.0219379127090068,0.0078,0.5581660848645768,0.5779580897174098,1607681,"BTC above $70,000 on Mar 23, 2026",BTC-23MAR26-70000-C
